0,0500603
0,0501170
0,0501739
0,0500700
0,0501476
0,0501495
0,0502173
0,0500747
0,0501447
0,0501108
0,0501284
0,0500910
0,0501251
0,0501701
0,0501154
0,0500748
0,0500645
0,0500765
0,0501056
0,0500676
0,0501651
0,0501422
0,0501521
0,0500966
0,0500891
0,0500658
0,0500730
0,0500981
0,0500928
0,0500964
0,0500670
0,0500749
0,0500746
0,0500796
0,0501414
0,0500637
0,0500564
0,0500672
0,0500695
0,0501115
0,0501166
0,0500431
0,0500882
0,0500935
0,0500604
0,0500711
0,0500934
0,0501847
0,0501416
0,0501241
0,0500692
0,0500671
0,0500751
0,0501599
0,0500775
0,0500881
0,0501031
0,0500729
0,0501058
0,0500889
0,0500731
0,0500648
0,0500687
0,0500591
0,0500809
0,0500977
0,0500776
0,0500814
0,0501173
0,0501117
0,0500784
0,0500720
0,0500726
0,0500690
0,0500847
0,0501642
0,0500718
0,0501742
0,0501619
0,0500722
0,0501248
0,0500629
0,0500647
0,0500644
0,0500593
0,0500933
0,0500810
0,0500949
0,0501022
0,0501036
0,0501208
0,0500971
0,0500911
0,0500685
0,0500705
0,0500638
0,0500640
0,0500958
0,0501177
0,0500636
0,0500641
0,0501158
0,0500650
0,0500634
0,0500841
0,0501084
0,0501312
0,0500673
0,0500843
0,0500622
0,0500599
0,0501314
0,0500915
0,0500986
0,0500678
0,0500724
0,0500847
0,0500638
0,0500636
0,0500802
0,0500661
0,0500738
0,0500690
0,0500689
0,0500709
0,0500701
0,0500687
0,0500615
0,0500612
0,0500639
0,0500663
0,0500687
0,0500745
0,0501104
0,0500715
0,0501557
0,0500692
0,0501613
0,0500683
0,0501093
0,0500643
0,0500697
0,0500651
0,0500631
0,0500619
0,0500622
0,0500620
0,0501026
0,0500916
0,0500963
0,0500616
0,0500916
0,0501076
0,0501585
0,0500781
0,0500983
0,0500912
0,0500674
0,0500733
0,0500616
0,0500862
0,0500623
0,0500608
0,0501047
0,0500607
0,0500675
0,0500626
0,0500660
0,0500646
0,0500755
0,0500776
0,0500901
0,0500815
0,0501522
0,0500729
0,0501178
0,0500628
0,0500637
0,0500889
0,0500871
0,0500638
0,0501278
0,0500831
0,0501088
0,0500642
0,0501027
0,0500710
0,0500669
0,0500859
0,0500686
0,0500998
0,0500471
0,0500905
0,0500777
0,0500664
0,0500896
0,0500758
0,0500633
0,0500680
0,0500894
0,0500684
0,0500657
0,0500880
0,0500740
0,0500645
0,0500985
0,0500598
0,0500826
0,0500627
0,0500768
0,0500608
0,0500765
0,0500629
0,0501297
0,0500729
0,0501006
0,0500728
0,0500776
0,0500762
0,0500984
0,0500720
0,0500633
0,0500626
0,0500853
0,0500682
0,0501181
0,0500644
0,0500741
0,0500618
0,0501362
0,0500816
0,0500626
0,0501109
0,0500895
0,0501512
0,0501594
0,0500890
0,0501630
0,0501235
0,0500912
0,0501254
0,0500867
0,0501565
0,0500802
0,0501523
0,0501485
0,0500915
0,0501115
0,0501509
0,0501417
0,0500885
0,0501450
0,0500809
0,0501217
0,0501508
0,0501501
0,0501396
0,0501708
0,0500975
0,0500941
0,0500727
0,0500649
0,0500656
0,0500646
0,0501898
0,0500917
0,0500778
0,0501310
0,0500599
0,0501275
0,0500767
0,0500934
0,0500967
0,0500948
0,0500772
0,0501193
0,0501316
0,0501733
0,0501524
0,0501309
0,0500768
0,0500712
0,0500669
0,0500670
0,0503862
0,0501467
0,0500941
0,0501155
0,0501179
0,0500988
0,0500624
0,0500607
0,0500756
0,0500827
0,0500820
0,0501044
0,0500762
0,0501087
0,0501581
0,0500839
0,0500815
0,0501354
0,0500676
0,0500805
0,0500975
0,0500732
0,0500738
0,0500677
0,0501527
0,0500851
0,0503224
0,0500940
0,0500816
0,0501540
0,0500967
0,0501506
0,0500754
0,0501180
0,0500758
0,0500961
0,0500782
0,0501313
0,0501608
0,0501578
0,0501129
0,0500706
0,0500637
0,0501559
0,0501484
0,0501063
0,0501637
0,0501100
0,0500702
0,0500733
0,0501483
0,0501241
0,0501050
0,0501650
0,0500966
0,0501493
0,0501574
0,0500998
0,0500702
0,0500969
0,0500643
0,0501274
0,0501194
0,0500913
0,0500826
0,0500620
0,0500764
0,0501521
0,0501222
0,0501587
0,0501636
0,0501535
0,0501465
0,0501479
0,0500970
0,0500998
0,0500853
0,0500963
0,0501002
0,0501567
0,0501302
0,0501465
0,0501087
0,0500654
0,0501196
0,0500656
0,0501634
0,0500685
0,0501573
0,0501590
0,0501480
0,0500767
0,0500655
0,0501563
0,0500833
0,0500988
0,0501569
0,0501045
0,0501578
0,0501482
0,0500615
0,0501472
0,0501034
0,0501460
0,0500926
0,0500778
0,0501589
0,0501531
0,0501115
0,0500977
0,0500968
0,0501573
0,0501616
0,0501643
0,0501421
0,0501617
0,0501548
